"datetime","reference_datetime","duration","site_id","depth_m","family","parameter","variable","prediction","model_id","project_id"
2026-05-23,2026-04-28,"P1D","fcre",NA,"ensemble",133,"ChlorophyllMaximum_depth_sample",1.60927910516485,"fCMdepth_mp","vera4cast"
2026-05-24,2026-04-28,"P1D","fcre",NA,"ensemble",9,"ChlorophyllMaximum_depth_sample",2.55286804326723,"fCMdepth_mp","vera4cast"
2026-05-24,2026-04-28,"P1D","fcre",NA,"ensemble",40,"ChlorophyllMaximum_depth_sample",3.36062753637751,"fCMdepth_mp","vera4cast"
2026-05-24,2026-04-28,"P1D","fcre",NA,"ensemble",71,"ChlorophyllMaximum_depth_sample",3.27953538937236,"fCMdepth_mp","vera4cast"
2026-05-24,2026-04-28,"P1D","fcre",NA,"ensemble",102,"ChlorophyllMaximum_depth_sample",2.78560922359734,"fCMdepth_mp","vera4cast"
2026-05-24,2026-04-28,"P1D","fcre",NA,"ensemble",133,"ChlorophyllMaximum_depth_sample",2.32864427587679,"fCMdepth_mp","vera4cast"
2026-05-25,2026-04-28,"P1D","fcre",NA,"ensemble",9,"ChlorophyllMaximum_depth_sample",0.24942384242722,"fCMdepth_mp","vera4cast"
2026-05-25,2026-04-28,"P1D","fcre",NA,"ensemble",40,"ChlorophyllMaximum_depth_sample",3.60434195595002,"fCMdepth_mp","vera4cast"
2026-05-25,2026-04-28,"P1D","fcre",NA,"ensemble",71,"ChlorophyllMaximum_depth_sample",2.80996517328235,"fCMdepth_mp","vera4cast"
2026-05-25,2026-04-28,"P1D","fcre",NA,"ensemble",102,"ChlorophyllMaximum_depth_sample",3.40106685749825,"fCMdepth_mp","vera4cast"
2026-05-25,2026-04-28,"P1D","fcre",NA,"ensemble",133,"ChlorophyllMaximum_depth_sample",2.19391988102142,"fCMdepth_mp","vera4cast"
2026-05-26,2026-04-28,"P1D","fcre",NA,"ensemble",9,"ChlorophyllMaximum_depth_sample",3.89518338022586,"fCMdepth_mp","vera4cast"
2026-05-26,2026-04-28,"P1D","fcre",NA,"ensemble",40,"ChlorophyllMaximum_depth_sample",1.52757650664832,"fCMdepth_mp","vera4cast"
2026-05-26,2026-04-28,"P1D","fcre",NA,"ensemble",71,"ChlorophyllMaximum_depth_sample",2.6768145803117,"fCMdepth_mp","vera4cast"
2026-05-26,2026-04-28,"P1D","fcre",NA,"ensemble",102,"ChlorophyllMaximum_depth_sample",1.71316265930283,"fCMdepth_mp","vera4cast"
2026-05-26,2026-04-28,"P1D","fcre",NA,"ensemble",133,"ChlorophyllMaximum_depth_sample",1.49386514368855,"fCMdepth_mp","vera4cast"
2026-05-27,2026-04-28,"P1D","fcre",NA,"ensemble",9,"ChlorophyllMaximum_depth_sample",1.58396439591404,"fCMdepth_mp","vera4cast"
2026-05-27,2026-04-28,"P1D","fcre",NA,"ensemble",40,"ChlorophyllMaximum_depth_sample",2.73933707010086,"fCMdepth_mp","vera4cast"
2026-05-27,2026-04-28,"P1D","fcre",NA,"ensemble",71,"ChlorophyllMaximum_depth_sample",2.68590317502623,"fCMdepth_mp","vera4cast"
2026-05-27,2026-04-28,"P1D","fcre",NA,"ensemble",102,"ChlorophyllMaximum_depth_sample",4.07580917418041,"fCMdepth_mp","vera4cast"
2026-05-27,2026-04-28,"P1D","fcre",NA,"ensemble",133,"ChlorophyllMaximum_depth_sample",2.18386769814315,"fCMdepth_mp","vera4cast"
2026-05-28,2026-04-28,"P1D","fcre",NA,"ensemble",9,"ChlorophyllMaximum_depth_sample",4.18209409680821,"fCMdepth_mp","vera4cast"
2026-05-28,2026-04-28,"P1D","fcre",NA,"ensemble",40,"ChlorophyllMaximum_depth_sample",1.20344892846628,"fCMdepth_mp","vera4cast"
2026-05-28,2026-04-28,"P1D","fcre",NA,"ensemble",71,"ChlorophyllMaximum_depth_sample",2.80444160340945,"fCMdepth_mp","vera4cast"
2026-05-28,2026-04-28,"P1D","fcre",NA,"ensemble",102,"ChlorophyllMaximum_depth_sample",2.70837550066785,"fCMdepth_mp","vera4cast"
2026-05-28,2026-04-28,"P1D","fcre",NA,"ensemble",133,"ChlorophyllMaximum_depth_sample",3.63420269117456,"fCMdepth_mp","vera4cast"
2026-05-29,2026-04-28,"P1D","fcre",NA,"ensemble",9,"ChlorophyllMaximum_depth_sample",2.95472501033077,"fCMdepth_mp","vera4cast"
2026-05-29,2026-04-28,"P1D","fcre",NA,"ensemble",40,"ChlorophyllMaximum_depth_sample",2.23493885228865,"fCMdepth_mp","vera4cast"
2026-05-29,2026-04-28,"P1D","fcre",NA,"ensemble",71,"ChlorophyllMaximum_depth_sample",0.119384371078028,"fCMdepth_mp","vera4cast"
2026-05-29,2026-04-28,"P1D","fcre",NA,"ensemble",102,"ChlorophyllMaximum_depth_sample",2.75073758254542,"fCMdepth_mp","vera4cast"
2026-05-29,2026-04-28,"P1D","fcre",NA,"ensemble",133,"ChlorophyllMaximum_depth_sample",2.34496114075687,"fCMdepth_mp","vera4cast"
2026-05-30,2026-04-28,"P1D","fcre",NA,"ensemble",9,"ChlorophyllMaximum_depth_sample",1.71269732644589,"fCMdepth_mp","vera4cast"
2026-05-30,2026-04-28,"P1D","fcre",NA,"ensemble",40,"ChlorophyllMaximum_depth_sample",2.47703069199577,"fCMdepth_mp","vera4cast"
2026-05-30,2026-04-28,"P1D","fcre",NA,"ensemble",71,"ChlorophyllMaximum_depth_sample",2.79632994342942,"fCMdepth_mp","vera4cast"
2026-05-30,2026-04-28,"P1D","fcre",NA,"ensemble",102,"ChlorophyllMaximum_depth_sample",3.35988831366351,"fCMdepth_mp","vera4cast"
2026-05-30,2026-04-28,"P1D","fcre",NA,"ensemble",133,"ChlorophyllMaximum_depth_sample",2.53817785487589,"fCMdepth_mp","vera4cast"
2026-05-31,2026-04-28,"P1D","fcre",NA,"ensemble",9,"ChlorophyllMaximum_depth_sample",1.07235019148422,"fCMdepth_mp","vera4cast"
2026-05-31,2026-04-28,"P1D","fcre",NA,"ensemble",40,"ChlorophyllMaximum_depth_sample",2.93533953770199,"fCMdepth_mp","vera4cast"
2026-05-31,2026-04-28,"P1D","fcre",NA,"ensemble",71,"ChlorophyllMaximum_depth_sample",4.90371681154562,"fCMdepth_mp","vera4cast"
2026-05-31,2026-04-28,"P1D","fcre",NA,"ensemble",102,"ChlorophyllMaximum_depth_sample",4.35102735570943,"fCMdepth_mp","vera4cast"
2026-05-31,2026-04-28,"P1D","fcre",NA,"ensemble",133,"ChlorophyllMaximum_depth_sample",3.68545266539551,"fCMdepth_mp","vera4cast"
2026-06-01,2026-04-28,"P1D","fcre",NA,"ensemble",9,"ChlorophyllMaximum_depth_sample",3.07492101499163,"fCMdepth_mp","vera4cast"
2026-06-01,2026-04-28,"P1D","fcre",NA,"ensemble",40,"ChlorophyllMaximum_depth_sample",4.78617786953035,"fCMdepth_mp","vera4cast"
2026-06-01,2026-04-28,"P1D","fcre",NA,"ensemble",71,"ChlorophyllMaximum_depth_sample",3.26585638666079,"fCMdepth_mp","vera4cast"
2026-06-01,2026-04-28,"P1D","fcre",NA,"ensemble",102,"ChlorophyllMaximum_depth_sample",0.837939313474718,"fCMdepth_mp","vera4cast"
2026-06-01,2026-04-28,"P1D","fcre",NA,"ensemble",133,"ChlorophyllMaximum_depth_sample",3.18749611764459,"fCMdepth_mp","vera4cast"
2026-04-29,2026-04-28,"P1D","fcre",NA,"ensemble",10,"ChlorophyllMaximum_depth_sample",1.08444681892866,"fCMdepth_mp","vera4cast"
2026-04-29,2026-04-28,"P1D","fcre",NA,"ensemble",41,"ChlorophyllMaximum_depth_sample",3.43590123275514,"fCMdepth_mp","vera4cast"
2026-04-29,2026-04-28,"P1D","fcre",NA,"ensemble",72,"ChlorophyllMaximum_depth_sample",2.60796479369837,"fCMdepth_mp","vera4cast"
2026-04-29,2026-04-28,"P1D","fcre",NA,"ensemble",103,"ChlorophyllMaximum_depth_sample",1.78847512617935,"fCMdepth_mp","vera4cast"
2026-04-29,2026-04-28,"P1D","fcre",NA,"ensemble",134,"ChlorophyllMaximum_depth_sample",4.06784158138105,"fCMdepth_mp","vera4cast"
2026-04-30,2026-04-28,"P1D","fcre",NA,"ensemble",10,"ChlorophyllMaximum_depth_sample",4.49179499614501,"fCMdepth_mp","vera4cast"
2026-04-30,2026-04-28,"P1D","fcre",NA,"ensemble",41,"ChlorophyllMaximum_depth_sample",2.01119459211297,"fCMdepth_mp","vera4cast"
2026-04-30,2026-04-28,"P1D","fcre",NA,"ensemble",72,"ChlorophyllMaximum_depth_sample",3.00457754875208,"fCMdepth_mp","vera4cast"
2026-04-30,2026-04-28,"P1D","fcre",NA,"ensemble",103,"ChlorophyllMaximum_depth_sample",1.83818061468873,"fCMdepth_mp","vera4cast"
2026-04-30,2026-04-28,"P1D","fcre",NA,"ensemble",134,"ChlorophyllMaximum_depth_sample",3.03017513905828,"fCMdepth_mp","vera4cast"
2026-05-01,2026-04-28,"P1D","fcre",NA,"ensemble",10,"ChlorophyllMaximum_depth_sample",4.07984217355146,"fCMdepth_mp","vera4cast"
2026-05-01,2026-04-28,"P1D","fcre",NA,"ensemble",41,"ChlorophyllMaximum_depth_sample",3.28623049242755,"fCMdepth_mp","vera4cast"
2026-05-01,2026-04-28,"P1D","fcre",NA,"ensemble",72,"ChlorophyllMaximum_depth_sample",3.40185322583145,"fCMdepth_mp","vera4cast"
2026-05-01,2026-04-28,"P1D","fcre",NA,"ensemble",103,"ChlorophyllMaximum_depth_sample",3.59646992349055,"fCMdepth_mp","vera4cast"
2026-05-01,2026-04-28,"P1D","fcre",NA,"ensemble",134,"ChlorophyllMaximum_depth_sample",4.7995648689428,"fCMdepth_mp","vera4cast"
2026-05-02,2026-04-28,"P1D","fcre",NA,"ensemble",10,"ChlorophyllMaximum_depth_sample",2.57504773759018,"fCMdepth_mp","vera4cast"
2026-05-02,2026-04-28,"P1D","fcre",NA,"ensemble",41,"ChlorophyllMaximum_depth_sample",3.6482823813545,"fCMdepth_mp","vera4cast"
2026-05-02,2026-04-28,"P1D","fcre",NA,"ensemble",72,"ChlorophyllMaximum_depth_sample",1.65730243729447,"fCMdepth_mp","vera4cast"
2026-05-02,2026-04-28,"P1D","fcre",NA,"ensemble",103,"ChlorophyllMaximum_depth_sample",4.07606956513728,"fCMdepth_mp","vera4cast"
2026-05-02,2026-04-28,"P1D","fcre",NA,"ensemble",134,"ChlorophyllMaximum_depth_sample",3.37812943654542,"fCMdepth_mp","vera4cast"
2026-05-03,2026-04-28,"P1D","fcre",NA,"ensemble",10,"ChlorophyllMaximum_depth_sample",4.94545035577465,"fCMdepth_mp","vera4cast"
2026-05-03,2026-04-28,"P1D","fcre",NA,"ensemble",41,"ChlorophyllMaximum_depth_sample",4.54782142715754,"fCMdepth_mp","vera4cast"
2026-05-03,2026-04-28,"P1D","fcre",NA,"ensemble",72,"ChlorophyllMaximum_depth_sample",4.28741563904373,"fCMdepth_mp","vera4cast"
2026-05-03,2026-04-28,"P1D","fcre",NA,"ensemble",103,"ChlorophyllMaximum_depth_sample",3.58458323680719,"fCMdepth_mp","vera4cast"
2026-05-03,2026-04-28,"P1D","fcre",NA,"ensemble",134,"ChlorophyllMaximum_depth_sample",2.30066801241948,"fCMdepth_mp","vera4cast"
2026-05-04,2026-04-28,"P1D","fcre",NA,"ensemble",10,"ChlorophyllMaximum_depth_sample",2.70237113127715,"fCMdepth_mp","vera4cast"
2026-05-04,2026-04-28,"P1D","fcre",NA,"ensemble",41,"ChlorophyllMaximum_depth_sample",4.02564159482047,"fCMdepth_mp","vera4cast"
2026-05-04,2026-04-28,"P1D","fcre",NA,"ensemble",72,"ChlorophyllMaximum_depth_sample",2.93132893724146,"fCMdepth_mp","vera4cast"
2026-05-04,2026-04-28,"P1D","fcre",NA,"ensemble",103,"ChlorophyllMaximum_depth_sample",1.00342118328824,"fCMdepth_mp","vera4cast"
2026-05-04,2026-04-28,"P1D","fcre",NA,"ensemble",134,"ChlorophyllMaximum_depth_sample",2.67899939353553,"fCMdepth_mp","vera4cast"
2026-05-05,2026-04-28,"P1D","fcre",NA,"ensemble",10,"ChlorophyllMaximum_depth_sample",3.10154905742684,"fCMdepth_mp","vera4cast"
2026-05-05,2026-04-28,"P1D","fcre",NA,"ensemble",41,"ChlorophyllMaximum_depth_sample",2.47535794522514,"fCMdepth_mp","vera4cast"
2026-05-05,2026-04-28,"P1D","fcre",NA,"ensemble",72,"ChlorophyllMaximum_depth_sample",2.82382630846883,"fCMdepth_mp","vera4cast"
2026-05-05,2026-04-28,"P1D","fcre",NA,"ensemble",103,"ChlorophyllMaximum_depth_sample",3.7976601196349,"fCMdepth_mp","vera4cast"
2026-05-05,2026-04-28,"P1D","fcre",NA,"ensemble",134,"ChlorophyllMaximum_depth_sample",2.1665495765734,"fCMdepth_mp","vera4cast"
2026-05-06,2026-04-28,"P1D","fcre",NA,"ensemble",10,"ChlorophyllMaximum_depth_sample",4.48267285437384,"fCMdepth_mp","vera4cast"
2026-05-06,2026-04-28,"P1D","fcre",NA,"ensemble",41,"ChlorophyllMaximum_depth_sample",3.43964822947484,"fCMdepth_mp","vera4cast"
2026-05-06,2026-04-28,"P1D","fcre",NA,"ensemble",72,"ChlorophyllMaximum_depth_sample",4.51198704190497,"fCMdepth_mp","vera4cast"
2026-05-06,2026-04-28,"P1D","fcre",NA,"ensemble",103,"ChlorophyllMaximum_depth_sample",3.29981231510886,"fCMdepth_mp","vera4cast"
2026-05-06,2026-04-28,"P1D","fcre",NA,"ensemble",134,"ChlorophyllMaximum_depth_sample",1.35852705735207,"fCMdepth_mp","vera4cast"
2026-05-07,2026-04-28,"P1D","fcre",NA,"ensemble",10,"ChlorophyllMaximum_depth_sample",1.86589508853944,"fCMdepth_mp","vera4cast"
2026-05-07,2026-04-28,"P1D","fcre",NA,"ensemble",41,"ChlorophyllMaximum_depth_sample",2.52300972677985,"fCMdepth_mp","vera4cast"
2026-05-07,2026-04-28,"P1D","fcre",NA,"ensemble",72,"ChlorophyllMaximum_depth_sample",3.48099709979337,"fCMdepth_mp","vera4cast"
2026-05-07,2026-04-28,"P1D","fcre",NA,"ensemble",103,"ChlorophyllMaximum_depth_sample",3.29790723958604,"fCMdepth_mp","vera4cast"
2026-05-07,2026-04-28,"P1D","fcre",NA,"ensemble",134,"ChlorophyllMaximum_depth_sample",1.59532363972346,"fCMdepth_mp","vera4cast"
2026-05-08,2026-04-28,"P1D","fcre",NA,"ensemble",10,"ChlorophyllMaximum_depth_sample",2.65682187710523,"fCMdepth_mp","vera4cast"
2026-05-08,2026-04-28,"P1D","fcre",NA,"ensemble",41,"ChlorophyllMaximum_depth_sample",2.86856004977415,"fCMdepth_mp","vera4cast"
2026-05-08,2026-04-28,"P1D","fcre",NA,"ensemble",72,"ChlorophyllMaximum_depth_sample",3.87283723974174,"fCMdepth_mp","vera4cast"
2026-05-08,2026-04-28,"P1D","fcre",NA,"ensemble",103,"ChlorophyllMaximum_depth_sample",3.88075267745476,"fCMdepth_mp","vera4cast"
2026-05-08,2026-04-28,"P1D","fcre",NA,"ensemble",134,"ChlorophyllMaximum_depth_sample",2.03882455926902,"fCMdepth_mp","vera4cast"
2026-05-09,2026-04-28,"P1D","fcre",NA,"ensemble",10,"ChlorophyllMaximum_depth_sample",3.03752670945649,"fCMdepth_mp","vera4cast"
2026-05-09,2026-04-28,"P1D","fcre",NA,"ensemble",41,"ChlorophyllMaximum_depth_sample",4.95782805601964,"fCMdepth_mp","vera4cast"
2026-05-09,2026-04-28,"P1D","fcre",NA,"ensemble",72,"ChlorophyllMaximum_depth_sample",4.17744632468055,"fCMdepth_mp","vera4cast"
2026-05-09,2026-04-28,"P1D","fcre",NA,"ensemble",103,"ChlorophyllMaximum_depth_sample",2.61865060160645,"fCMdepth_mp","vera4cast"
2026-05-09,2026-04-28,"P1D","fcre",NA,"ensemble",134,"ChlorophyllMaximum_depth_sample",3.81989202524237,"fCMdepth_mp","vera4cast"
2026-05-10,2026-04-28,"P1D","fcre",NA,"ensemble",10,"ChlorophyllMaximum_depth_sample",3.28941314927809,"fCMdepth_mp","vera4cast"
2026-05-10,2026-04-28,"P1D","fcre",NA,"ensemble",41,"ChlorophyllMaximum_depth_sample",1.34034063434039,"fCMdepth_mp","vera4cast"
2026-05-10,2026-04-28,"P1D","fcre",NA,"ensemble",72,"ChlorophyllMaximum_depth_sample",4.12557182077828,"fCMdepth_mp","vera4cast"
2026-05-10,2026-04-28,"P1D","fcre",NA,"ensemble",103,"ChlorophyllMaximum_depth_sample",1.72943848337333,"fCMdepth_mp","vera4cast"
2026-05-10,2026-04-28,"P1D","fcre",NA,"ensemble",134,"ChlorophyllMaximum_depth_sample",3.2623476742626,"fCMdepth_mp","vera4cast"
2026-05-11,2026-04-28,"P1D","fcre",NA,"ensemble",10,"ChlorophyllMaximum_depth_sample",2.78614046984852,"fCMdepth_mp","vera4cast"
2026-05-11,2026-04-28,"P1D","fcre",NA,"ensemble",41,"ChlorophyllMaximum_depth_sample",3.95719010947137,"fCMdepth_mp","vera4cast"
2026-05-11,2026-04-28,"P1D","fcre",NA,"ensemble",72,"ChlorophyllMaximum_depth_sample",0.930016850024273,"fCMdepth_mp","vera4cast"
2026-05-11,2026-04-28,"P1D","fcre",NA,"ensemble",103,"ChlorophyllMaximum_depth_sample",3.02788001744417,"fCMdepth_mp","vera4cast"
2026-05-11,2026-04-28,"P1D","fcre",NA,"ensemble",134,"ChlorophyllMaximum_depth_sample",1.46498890052392,"fCMdepth_mp","vera4cast"
2026-05-12,2026-04-28,"P1D","fcre",NA,"ensemble",10,"ChlorophyllMaximum_depth_sample",2.19261391068256,"fCMdepth_mp","vera4cast"
2026-05-12,2026-04-28,"P1D","fcre",NA,"ensemble",41,"ChlorophyllMaximum_depth_sample",4.91937094365327,"fCMdepth_mp","vera4cast"
2026-05-12,2026-04-28,"P1D","fcre",NA,"ensemble",72,"ChlorophyllMaximum_depth_sample",2.5167624233065,"fCMdepth_mp","vera4cast"
2026-05-12,2026-04-28,"P1D","fcre",NA,"ensemble",103,"ChlorophyllMaximum_depth_sample",4.44754987998957,"fCMdepth_mp","vera4cast"
2026-05-12,2026-04-28,"P1D","fcre",NA,"ensemble",134,"ChlorophyllMaximum_depth_sample",4.18379960511921,"fCMdepth_mp","vera4cast"
2026-05-13,2026-04-28,"P1D","fcre",NA,"ensemble",10,"ChlorophyllMaximum_depth_sample",2.58288363801223,"fCMdepth_mp","vera4cast"
2026-05-13,2026-04-28,"P1D","fcre",NA,"ensemble",41,"ChlorophyllMaximum_depth_sample",4.50274218475502,"fCMdepth_mp","vera4cast"
2026-05-13,2026-04-28,"P1D","fcre",NA,"ensemble",72,"ChlorophyllMaximum_depth_sample",3.48608802440629,"fCMdepth_mp","vera4cast"
2026-05-13,2026-04-28,"P1D","fcre",NA,"ensemble",103,"ChlorophyllMaximum_depth_sample",3.06029223500636,"fCMdepth_mp","vera4cast"
2026-05-13,2026-04-28,"P1D","fcre",NA,"ensemble",134,"ChlorophyllMaximum_depth_sample",3.39351858809298,"fCMdepth_mp","vera4cast"
2026-05-14,2026-04-28,"P1D","fcre",NA,"ensemble",10,"ChlorophyllMaximum_depth_sample",4.24702962587226,"fCMdepth_mp","vera4cast"
2026-05-14,2026-04-28,"P1D","fcre",NA,"ensemble",41,"ChlorophyllMaximum_depth_sample",2.45856639705511,"fCMdepth_mp","vera4cast"
2026-05-14,2026-04-28,"P1D","fcre",NA,"ensemble",72,"ChlorophyllMaximum_depth_sample",5.52255016992655,"fCMdepth_mp","vera4cast"
2026-05-14,2026-04-28,"P1D","fcre",NA,"ensemble",103,"ChlorophyllMaximum_depth_sample",2.48428767505689,"fCMdepth_mp","vera4cast"
2026-05-14,2026-04-28,"P1D","fcre",NA,"ensemble",134,"ChlorophyllMaximum_depth_sample",3.04724280461396,"fCMdepth_mp","vera4cast"
2026-05-15,2026-04-28,"P1D","fcre",NA,"ensemble",10,"ChlorophyllMaximum_depth_sample",1.54435181358361,"fCMdepth_mp","vera4cast"
2026-05-15,2026-04-28,"P1D","fcre",NA,"ensemble",41,"ChlorophyllMaximum_depth_sample",2.28378284642915,"fCMdepth_mp","vera4cast"
2026-05-15,2026-04-28,"P1D","fcre",NA,"ensemble",72,"ChlorophyllMaximum_depth_sample",2.12461537130884,"fCMdepth_mp","vera4cast"
2026-05-15,2026-04-28,"P1D","fcre",NA,"ensemble",103,"ChlorophyllMaximum_depth_sample",3.22885786330952,"fCMdepth_mp","vera4cast"
2026-05-15,2026-04-28,"P1D","fcre",NA,"ensemble",134,"ChlorophyllMaximum_depth_sample",3.33657176941377,"fCMdepth_mp","vera4cast"
2026-05-16,2026-04-28,"P1D","fcre",NA,"ensemble",10,"ChlorophyllMaximum_depth_sample",2.74495369482491,"fCMdepth_mp","vera4cast"
2026-05-16,2026-04-28,"P1D","fcre",NA,"ensemble",41,"ChlorophyllMaximum_depth_sample",2.38016122951355,"fCMdepth_mp","vera4cast"
2026-05-16,2026-04-28,"P1D","fcre",NA,"ensemble",72,"ChlorophyllMaximum_depth_sample",4.54484404185559,"fCMdepth_mp","vera4cast"
2026-05-16,2026-04-28,"P1D","fcre",NA,"ensemble",103,"ChlorophyllMaximum_depth_sample",1.54456739352007,"fCMdepth_mp","vera4cast"
2026-05-16,2026-04-28,"P1D","fcre",NA,"ensemble",134,"ChlorophyllMaximum_depth_sample",3.37605188424668,"fCMdepth_mp","vera4cast"
2026-05-17,2026-04-28,"P1D","fcre",NA,"ensemble",10,"ChlorophyllMaximum_depth_sample",3.79116707866364,"fCMdepth_mp","vera4cast"
2026-05-17,2026-04-28,"P1D","fcre",NA,"ensemble",41,"ChlorophyllMaximum_depth_sample",2.76439322207295,"fCMdepth_mp","vera4cast"
2026-05-17,2026-04-28,"P1D","fcre",NA,"ensemble",72,"ChlorophyllMaximum_depth_sample",1.19824677342337,"fCMdepth_mp","vera4cast"
2026-05-17,2026-04-28,"P1D","fcre",NA,"ensemble",103,"ChlorophyllMaximum_depth_sample",1.26688829884877,"fCMdepth_mp","vera4cast"
2026-05-17,2026-04-28,"P1D","fcre",NA,"ensemble",134,"ChlorophyllMaximum_depth_sample",5.28299963574917,"fCMdepth_mp","vera4cast"
2026-05-18,2026-04-28,"P1D","fcre",NA,"ensemble",10,"ChlorophyllMaximum_depth_sample",3.21631977135824,"fCMdepth_mp","vera4cast"
2026-05-18,2026-04-28,"P1D","fcre",NA,"ensemble",41,"ChlorophyllMaximum_depth_sample",1.49421594058655,"fCMdepth_mp","vera4cast"
2026-05-18,2026-04-28,"P1D","fcre",NA,"ensemble",72,"ChlorophyllMaximum_depth_sample",4.85468576047489,"fCMdepth_mp","vera4cast"
2026-05-18,2026-04-28,"P1D","fcre",NA,"ensemble",103,"ChlorophyllMaximum_depth_sample",3.37155100174502,"fCMdepth_mp","vera4cast"
2026-05-18,2026-04-28,"P1D","fcre",NA,"ensemble",134,"ChlorophyllMaximum_depth_sample",3.15032529915485,"fCMdepth_mp","vera4cast"
2026-05-19,2026-04-28,"P1D","fcre",NA,"ensemble",10,"ChlorophyllMaximum_depth_sample",4.22768827723785,"fCMdepth_mp","vera4cast"
2026-05-19,2026-04-28,"P1D","fcre",NA,"ensemble",41,"ChlorophyllMaximum_depth_sample",3.30305110915096,"fCMdepth_mp","vera4cast"
2026-05-19,2026-04-28,"P1D","fcre",NA,"ensemble",72,"ChlorophyllMaximum_depth_sample",4.83183083725479,"fCMdepth_mp","vera4cast"
2026-05-19,2026-04-28,"P1D","fcre",NA,"ensemble",103,"ChlorophyllMaximum_depth_sample",0.907394881091548,"fCMdepth_mp","vera4cast"
2026-05-19,2026-04-28,"P1D","fcre",NA,"ensemble",134,"ChlorophyllMaximum_depth_sample",2.27334651886646,"fCMdepth_mp","vera4cast"
2026-05-20,2026-04-28,"P1D","fcre",NA,"ensemble",10,"ChlorophyllMaximum_depth_sample",3.39077578139214,"fCMdepth_mp","vera4cast"
2026-05-20,2026-04-28,"P1D","fcre",NA,"ensemble",41,"ChlorophyllMaximum_depth_sample",2.95768272938057,"fCMdepth_mp","vera4cast"
2026-05-20,2026-04-28,"P1D","fcre",NA,"ensemble",72,"ChlorophyllMaximum_depth_sample",2.58564793356888,"fCMdepth_mp","vera4cast"
2026-05-20,2026-04-28,"P1D","fcre",NA,"ensemble",103,"ChlorophyllMaximum_depth_sample",4.12334829746213,"fCMdepth_mp","vera4cast"
2026-05-20,2026-04-28,"P1D","fcre",NA,"ensemble",134,"ChlorophyllMaximum_depth_sample",3.72163154956242,"fCMdepth_mp","vera4cast"
2026-05-21,2026-04-28,"P1D","fcre",NA,"ensemble",10,"ChlorophyllMaximum_depth_sample",3.6283743298716,"fCMdepth_mp","vera4cast"
2026-05-21,2026-04-28,"P1D","fcre",NA,"ensemble",41,"ChlorophyllMaximum_depth_sample",3.01612580458751,"fCMdepth_mp","vera4cast"
2026-05-21,2026-04-28,"P1D","fcre",NA,"ensemble",72,"ChlorophyllMaximum_depth_sample",3.50588593347353,"fCMdepth_mp","vera4cast"
2026-05-21,2026-04-28,"P1D","fcre",NA,"ensemble",103,"ChlorophyllMaximum_depth_sample",4.39155732774722,"fCMdepth_mp","vera4cast"
2026-05-21,2026-04-28,"P1D","fcre",NA,"ensemble",134,"ChlorophyllMaximum_depth_sample",2.96268045098684,"fCMdepth_mp","vera4cast"
2026-05-22,2026-04-28,"P1D","fcre",NA,"ensemble",10,"ChlorophyllMaximum_depth_sample",2.50369590238256,"fCMdepth_mp","vera4cast"
2026-05-22,2026-04-28,"P1D","fcre",NA,"ensemble",41,"ChlorophyllMaximum_depth_sample",3.32747585147922,"fCMdepth_mp","vera4cast"
2026-05-22,2026-04-28,"P1D","fcre",NA,"ensemble",72,"ChlorophyllMaximum_depth_sample",0.620097455565659,"fCMdepth_mp","vera4cast"
2026-05-22,2026-04-28,"P1D","fcre",NA,"ensemble",103,"ChlorophyllMaximum_depth_sample",2.5083376464789,"fCMdepth_mp","vera4cast"
2026-05-22,2026-04-28,"P1D","fcre",NA,"ensemble",134,"ChlorophyllMaximum_depth_sample",2.85725716933839,"fCMdepth_mp","vera4cast"
2026-05-23,2026-04-28,"P1D","fcre",NA,"ensemble",10,"ChlorophyllMaximum_depth_sample",3.90353373806817,"fCMdepth_mp","vera4cast"
2026-05-23,2026-04-28,"P1D","fcre",NA,"ensemble",41,"ChlorophyllMaximum_depth_sample",2.87666139548156,"fCMdepth_mp","vera4cast"
2026-05-23,2026-04-28,"P1D","fcre",NA,"ensemble",72,"ChlorophyllMaximum_depth_sample",2.3261533973094,"fCMdepth_mp","vera4cast"
2026-05-23,2026-04-28,"P1D","fcre",NA,"ensemble",103,"ChlorophyllMaximum_depth_sample",3.83232688467384,"fCMdepth_mp","vera4cast"
2026-05-23,2026-04-28,"P1D","fcre",NA,"ensemble",134,"ChlorophyllMaximum_depth_sample",2.71737000724282,"fCMdepth_mp","vera4cast"
2026-05-24,2026-04-28,"P1D","fcre",NA,"ensemble",10,"ChlorophyllMaximum_depth_sample",1.72793476286408,"fCMdepth_mp","vera4cast"
2026-05-24,2026-04-28,"P1D","fcre",NA,"ensemble",41,"ChlorophyllMaximum_depth_sample",3.18575105141955,"fCMdepth_mp","vera4cast"
2026-05-24,2026-04-28,"P1D","fcre",NA,"ensemble",72,"ChlorophyllMaximum_depth_sample",3.46286924185125,"fCMdepth_mp","vera4cast"
2026-05-24,2026-04-28,"P1D","fcre",NA,"ensemble",103,"ChlorophyllMaximum_depth_sample",4.42161302626819,"fCMdepth_mp","vera4cast"
2026-05-24,2026-04-28,"P1D","fcre",NA,"ensemble",134,"ChlorophyllMaximum_depth_sample",3.77425654627854,"fCMdepth_mp","vera4cast"
