"datetime","reference_datetime","duration","site_id","depth_m","family","parameter","variable","prediction","model_id","project_id"
2026-04-29,2026-04-25,"P1D","fcre",NA,"ensemble",8,"ChlorophyllMaximum_depth_sample",2.99808688603311,"fDCMdepth_mp","vera4cast"
2026-04-29,2026-04-25,"P1D","fcre",NA,"ensemble",39,"ChlorophyllMaximum_depth_sample",3.4652049313522,"fDCMdepth_mp","vera4cast"
2026-04-29,2026-04-25,"P1D","fcre",NA,"ensemble",70,"ChlorophyllMaximum_depth_sample",-0.00807963542664236,"fDCMdepth_mp","vera4cast"
2026-04-29,2026-04-25,"P1D","fcre",NA,"ensemble",101,"ChlorophyllMaximum_depth_sample",5.20210322616517,"fDCMdepth_mp","vera4cast"
2026-04-29,2026-04-25,"P1D","fcre",NA,"ensemble",132,"ChlorophyllMaximum_depth_sample",4.55419725802805,"fDCMdepth_mp","vera4cast"
2026-05-07,2026-04-25,"P1D","fcre",NA,"ensemble",8,"ChlorophyllMaximum_depth_sample",2.72942899070622,"fDCMdepth_mp","vera4cast"
2026-05-07,2026-04-25,"P1D","fcre",NA,"ensemble",39,"ChlorophyllMaximum_depth_sample",2.61629072211802,"fDCMdepth_mp","vera4cast"
2026-05-07,2026-04-25,"P1D","fcre",NA,"ensemble",70,"ChlorophyllMaximum_depth_sample",2.80072410098871,"fDCMdepth_mp","vera4cast"
2026-05-07,2026-04-25,"P1D","fcre",NA,"ensemble",101,"ChlorophyllMaximum_depth_sample",2.63076436894906,"fDCMdepth_mp","vera4cast"
2026-05-07,2026-04-25,"P1D","fcre",NA,"ensemble",132,"ChlorophyllMaximum_depth_sample",3.74493409274047,"fDCMdepth_mp","vera4cast"
2026-05-08,2026-04-25,"P1D","fcre",NA,"ensemble",8,"ChlorophyllMaximum_depth_sample",0.352039003153233,"fDCMdepth_mp","vera4cast"
2026-05-08,2026-04-25,"P1D","fcre",NA,"ensemble",39,"ChlorophyllMaximum_depth_sample",2.77097152310334,"fDCMdepth_mp","vera4cast"
2026-05-08,2026-04-25,"P1D","fcre",NA,"ensemble",70,"ChlorophyllMaximum_depth_sample",2.2134697854931,"fDCMdepth_mp","vera4cast"
2026-05-08,2026-04-25,"P1D","fcre",NA,"ensemble",101,"ChlorophyllMaximum_depth_sample",5.58194682238814,"fDCMdepth_mp","vera4cast"
2026-05-08,2026-04-25,"P1D","fcre",NA,"ensemble",132,"ChlorophyllMaximum_depth_sample",2.26209594857455,"fDCMdepth_mp","vera4cast"
2026-05-09,2026-04-25,"P1D","fcre",NA,"ensemble",8,"ChlorophyllMaximum_depth_sample",2.5142034041722,"fDCMdepth_mp","vera4cast"
2026-05-09,2026-04-25,"P1D","fcre",NA,"ensemble",39,"ChlorophyllMaximum_depth_sample",3.88965045116068,"fDCMdepth_mp","vera4cast"
2026-05-09,2026-04-25,"P1D","fcre",NA,"ensemble",70,"ChlorophyllMaximum_depth_sample",1.75663199241771,"fDCMdepth_mp","vera4cast"
2026-05-09,2026-04-25,"P1D","fcre",NA,"ensemble",101,"ChlorophyllMaximum_depth_sample",4.24350273048164,"fDCMdepth_mp","vera4cast"
2026-05-09,2026-04-25,"P1D","fcre",NA,"ensemble",132,"ChlorophyllMaximum_depth_sample",4.57310249952887,"fDCMdepth_mp","vera4cast"
2026-05-10,2026-04-25,"P1D","fcre",NA,"ensemble",8,"ChlorophyllMaximum_depth_sample",3.43412067937815,"fDCMdepth_mp","vera4cast"
2026-05-10,2026-04-25,"P1D","fcre",NA,"ensemble",39,"ChlorophyllMaximum_depth_sample",3.07173557673943,"fDCMdepth_mp","vera4cast"
2026-05-10,2026-04-25,"P1D","fcre",NA,"ensemble",70,"ChlorophyllMaximum_depth_sample",2.54168954334978,"fDCMdepth_mp","vera4cast"
2026-05-10,2026-04-25,"P1D","fcre",NA,"ensemble",101,"ChlorophyllMaximum_depth_sample",6.93012288680482,"fDCMdepth_mp","vera4cast"
2026-05-10,2026-04-25,"P1D","fcre",NA,"ensemble",132,"ChlorophyllMaximum_depth_sample",3.5386328994855,"fDCMdepth_mp","vera4cast"
2026-05-11,2026-04-25,"P1D","fcre",NA,"ensemble",8,"ChlorophyllMaximum_depth_sample",0.166355652595786,"fDCMdepth_mp","vera4cast"
2026-05-11,2026-04-25,"P1D","fcre",NA,"ensemble",39,"ChlorophyllMaximum_depth_sample",0.809189703456039,"fDCMdepth_mp","vera4cast"
2026-05-11,2026-04-25,"P1D","fcre",NA,"ensemble",70,"ChlorophyllMaximum_depth_sample",3.0751256952482,"fDCMdepth_mp","vera4cast"
2026-05-11,2026-04-25,"P1D","fcre",NA,"ensemble",101,"ChlorophyllMaximum_depth_sample",3.15093758989529,"fDCMdepth_mp","vera4cast"
2026-05-11,2026-04-25,"P1D","fcre",NA,"ensemble",132,"ChlorophyllMaximum_depth_sample",3.01779918264441,"fDCMdepth_mp","vera4cast"
2026-05-12,2026-04-25,"P1D","fcre",NA,"ensemble",8,"ChlorophyllMaximum_depth_sample",4.42874593849864,"fDCMdepth_mp","vera4cast"
2026-05-12,2026-04-25,"P1D","fcre",NA,"ensemble",39,"ChlorophyllMaximum_depth_sample",3.92793594703132,"fDCMdepth_mp","vera4cast"
2026-05-12,2026-04-25,"P1D","fcre",NA,"ensemble",70,"ChlorophyllMaximum_depth_sample",1.54361825239134,"fDCMdepth_mp","vera4cast"
2026-05-12,2026-04-25,"P1D","fcre",NA,"ensemble",101,"ChlorophyllMaximum_depth_sample",4.16464926464616,"fDCMdepth_mp","vera4cast"
2026-05-12,2026-04-25,"P1D","fcre",NA,"ensemble",132,"ChlorophyllMaximum_depth_sample",4.11234447638764,"fDCMdepth_mp","vera4cast"
2026-05-13,2026-04-25,"P1D","fcre",NA,"ensemble",8,"ChlorophyllMaximum_depth_sample",3.34819184337473,"fDCMdepth_mp","vera4cast"
2026-05-13,2026-04-25,"P1D","fcre",NA,"ensemble",39,"ChlorophyllMaximum_depth_sample",4.1634469181547,"fDCMdepth_mp","vera4cast"
2026-05-13,2026-04-25,"P1D","fcre",NA,"ensemble",70,"ChlorophyllMaximum_depth_sample",3.93922366861412,"fDCMdepth_mp","vera4cast"
2026-05-13,2026-04-25,"P1D","fcre",NA,"ensemble",101,"ChlorophyllMaximum_depth_sample",4.62781334000198,"fDCMdepth_mp","vera4cast"
2026-05-13,2026-04-25,"P1D","fcre",NA,"ensemble",132,"ChlorophyllMaximum_depth_sample",2.65248828502321,"fDCMdepth_mp","vera4cast"
2026-05-14,2026-04-25,"P1D","fcre",NA,"ensemble",8,"ChlorophyllMaximum_depth_sample",1.64184994693674,"fDCMdepth_mp","vera4cast"
2026-05-14,2026-04-25,"P1D","fcre",NA,"ensemble",39,"ChlorophyllMaximum_depth_sample",2.33286080674309,"fDCMdepth_mp","vera4cast"
2026-05-14,2026-04-25,"P1D","fcre",NA,"ensemble",70,"ChlorophyllMaximum_depth_sample",3.27540933800799,"fDCMdepth_mp","vera4cast"
2026-05-14,2026-04-25,"P1D","fcre",NA,"ensemble",101,"ChlorophyllMaximum_depth_sample",2.15150488459829,"fDCMdepth_mp","vera4cast"
2026-05-14,2026-04-25,"P1D","fcre",NA,"ensemble",132,"ChlorophyllMaximum_depth_sample",4.56963506917469,"fDCMdepth_mp","vera4cast"
2026-05-15,2026-04-25,"P1D","fcre",NA,"ensemble",8,"ChlorophyllMaximum_depth_sample",2.67472258365551,"fDCMdepth_mp","vera4cast"
2026-05-15,2026-04-25,"P1D","fcre",NA,"ensemble",39,"ChlorophyllMaximum_depth_sample",4.57205823147146,"fDCMdepth_mp","vera4cast"
2026-05-15,2026-04-25,"P1D","fcre",NA,"ensemble",70,"ChlorophyllMaximum_depth_sample",4.89743726921384,"fDCMdepth_mp","vera4cast"
2026-05-15,2026-04-25,"P1D","fcre",NA,"ensemble",101,"ChlorophyllMaximum_depth_sample",0.283087672178586,"fDCMdepth_mp","vera4cast"
2026-05-15,2026-04-25,"P1D","fcre",NA,"ensemble",132,"ChlorophyllMaximum_depth_sample",2.34224704017684,"fDCMdepth_mp","vera4cast"
2026-05-16,2026-04-25,"P1D","fcre",NA,"ensemble",8,"ChlorophyllMaximum_depth_sample",4.55919674968726,"fDCMdepth_mp","vera4cast"
2026-05-16,2026-04-25,"P1D","fcre",NA,"ensemble",39,"ChlorophyllMaximum_depth_sample",3.84544886354979,"fDCMdepth_mp","vera4cast"
2026-05-16,2026-04-25,"P1D","fcre",NA,"ensemble",70,"ChlorophyllMaximum_depth_sample",4.11104686604619,"fDCMdepth_mp","vera4cast"
2026-05-16,2026-04-25,"P1D","fcre",NA,"ensemble",101,"ChlorophyllMaximum_depth_sample",4.1791043632726,"fDCMdepth_mp","vera4cast"
2026-05-16,2026-04-25,"P1D","fcre",NA,"ensemble",132,"ChlorophyllMaximum_depth_sample",4.23419118283209,"fDCMdepth_mp","vera4cast"
2026-05-17,2026-04-25,"P1D","fcre",NA,"ensemble",8,"ChlorophyllMaximum_depth_sample",1.83105230171244,"fDCMdepth_mp","vera4cast"
2026-05-17,2026-04-25,"P1D","fcre",NA,"ensemble",39,"ChlorophyllMaximum_depth_sample",4.23490067302912,"fDCMdepth_mp","vera4cast"
2026-05-17,2026-04-25,"P1D","fcre",NA,"ensemble",70,"ChlorophyllMaximum_depth_sample",0.350963295989099,"fDCMdepth_mp","vera4cast"
2026-05-17,2026-04-25,"P1D","fcre",NA,"ensemble",101,"ChlorophyllMaximum_depth_sample",4.41834592086698,"fDCMdepth_mp","vera4cast"
2026-05-17,2026-04-25,"P1D","fcre",NA,"ensemble",132,"ChlorophyllMaximum_depth_sample",0.937190558231425,"fDCMdepth_mp","vera4cast"
2026-05-18,2026-04-25,"P1D","fcre",NA,"ensemble",8,"ChlorophyllMaximum_depth_sample",4.79325518374471,"fDCMdepth_mp","vera4cast"
2026-05-18,2026-04-25,"P1D","fcre",NA,"ensemble",39,"ChlorophyllMaximum_depth_sample",4.42166109259898,"fDCMdepth_mp","vera4cast"
2026-05-18,2026-04-25,"P1D","fcre",NA,"ensemble",70,"ChlorophyllMaximum_depth_sample",4.66420102199862,"fDCMdepth_mp","vera4cast"
2026-05-18,2026-04-25,"P1D","fcre",NA,"ensemble",101,"ChlorophyllMaximum_depth_sample",4.50777287752685,"fDCMdepth_mp","vera4cast"
2026-05-18,2026-04-25,"P1D","fcre",NA,"ensemble",132,"ChlorophyllMaximum_depth_sample",3.12706556098612,"fDCMdepth_mp","vera4cast"
2026-05-19,2026-04-25,"P1D","fcre",NA,"ensemble",8,"ChlorophyllMaximum_depth_sample",5.26268340323312,"fDCMdepth_mp","vera4cast"
2026-05-19,2026-04-25,"P1D","fcre",NA,"ensemble",39,"ChlorophyllMaximum_depth_sample",0.473132244675238,"fDCMdepth_mp","vera4cast"
2026-05-19,2026-04-25,"P1D","fcre",NA,"ensemble",70,"ChlorophyllMaximum_depth_sample",1.05826132605932,"fDCMdepth_mp","vera4cast"
2026-05-19,2026-04-25,"P1D","fcre",NA,"ensemble",101,"ChlorophyllMaximum_depth_sample",4.70173460040928,"fDCMdepth_mp","vera4cast"
2026-05-19,2026-04-25,"P1D","fcre",NA,"ensemble",132,"ChlorophyllMaximum_depth_sample",3.43667845310385,"fDCMdepth_mp","vera4cast"
2026-05-20,2026-04-25,"P1D","fcre",NA,"ensemble",8,"ChlorophyllMaximum_depth_sample",0.102844442436591,"fDCMdepth_mp","vera4cast"
2026-05-20,2026-04-25,"P1D","fcre",NA,"ensemble",39,"ChlorophyllMaximum_depth_sample",2.76478795703896,"fDCMdepth_mp","vera4cast"
2026-05-20,2026-04-25,"P1D","fcre",NA,"ensemble",70,"ChlorophyllMaximum_depth_sample",2.53663078423427,"fDCMdepth_mp","vera4cast"
2026-05-20,2026-04-25,"P1D","fcre",NA,"ensemble",101,"ChlorophyllMaximum_depth_sample",1.88814330652912,"fDCMdepth_mp","vera4cast"
2026-05-20,2026-04-25,"P1D","fcre",NA,"ensemble",132,"ChlorophyllMaximum_depth_sample",3.01775491134288,"fDCMdepth_mp","vera4cast"
2026-05-21,2026-04-25,"P1D","fcre",NA,"ensemble",8,"ChlorophyllMaximum_depth_sample",3.02257335926525,"fDCMdepth_mp","vera4cast"
2026-05-21,2026-04-25,"P1D","fcre",NA,"ensemble",39,"ChlorophyllMaximum_depth_sample",3.49418670563398,"fDCMdepth_mp","vera4cast"
2026-05-21,2026-04-25,"P1D","fcre",NA,"ensemble",70,"ChlorophyllMaximum_depth_sample",5.1112499556367,"fDCMdepth_mp","vera4cast"
2026-05-21,2026-04-25,"P1D","fcre",NA,"ensemble",101,"ChlorophyllMaximum_depth_sample",3.18247247398246,"fDCMdepth_mp","vera4cast"
2026-05-21,2026-04-25,"P1D","fcre",NA,"ensemble",132,"ChlorophyllMaximum_depth_sample",3.18073305416092,"fDCMdepth_mp","vera4cast"
2026-05-22,2026-04-25,"P1D","fcre",NA,"ensemble",8,"ChlorophyllMaximum_depth_sample",3.29651285006077,"fDCMdepth_mp","vera4cast"
2026-05-22,2026-04-25,"P1D","fcre",NA,"ensemble",39,"ChlorophyllMaximum_depth_sample",5.46524188336829,"fDCMdepth_mp","vera4cast"
2026-05-22,2026-04-25,"P1D","fcre",NA,"ensemble",70,"ChlorophyllMaximum_depth_sample",3.68870095796656,"fDCMdepth_mp","vera4cast"
2026-05-22,2026-04-25,"P1D","fcre",NA,"ensemble",101,"ChlorophyllMaximum_depth_sample",4.88183431868061,"fDCMdepth_mp","vera4cast"
2026-05-22,2026-04-25,"P1D","fcre",NA,"ensemble",132,"ChlorophyllMaximum_depth_sample",3.80277810461672,"fDCMdepth_mp","vera4cast"
2026-05-23,2026-04-25,"P1D","fcre",NA,"ensemble",8,"ChlorophyllMaximum_depth_sample",4.73970289900715,"fDCMdepth_mp","vera4cast"
2026-05-23,2026-04-25,"P1D","fcre",NA,"ensemble",39,"ChlorophyllMaximum_depth_sample",5.40832337589929,"fDCMdepth_mp","vera4cast"
2026-05-23,2026-04-25,"P1D","fcre",NA,"ensemble",70,"ChlorophyllMaximum_depth_sample",0.563225738268483,"fDCMdepth_mp","vera4cast"
2026-05-23,2026-04-25,"P1D","fcre",NA,"ensemble",101,"ChlorophyllMaximum_depth_sample",5.32542896504863,"fDCMdepth_mp","vera4cast"
2026-05-23,2026-04-25,"P1D","fcre",NA,"ensemble",132,"ChlorophyllMaximum_depth_sample",1.74545175620485,"fDCMdepth_mp","vera4cast"
2026-05-24,2026-04-25,"P1D","fcre",NA,"ensemble",8,"ChlorophyllMaximum_depth_sample",3.41171964560539,"fDCMdepth_mp","vera4cast"
2026-05-24,2026-04-25,"P1D","fcre",NA,"ensemble",39,"ChlorophyllMaximum_depth_sample",4.3617499650043,"fDCMdepth_mp","vera4cast"
2026-05-24,2026-04-25,"P1D","fcre",NA,"ensemble",70,"ChlorophyllMaximum_depth_sample",4.6929380339534,"fDCMdepth_mp","vera4cast"
2026-05-24,2026-04-25,"P1D","fcre",NA,"ensemble",101,"ChlorophyllMaximum_depth_sample",2.49055227023228,"fDCMdepth_mp","vera4cast"
2026-05-24,2026-04-25,"P1D","fcre",NA,"ensemble",132,"ChlorophyllMaximum_depth_sample",5.78556522306782,"fDCMdepth_mp","vera4cast"
2026-05-25,2026-04-25,"P1D","fcre",NA,"ensemble",8,"ChlorophyllMaximum_depth_sample",1.26174394882627,"fDCMdepth_mp","vera4cast"
2026-05-25,2026-04-25,"P1D","fcre",NA,"ensemble",39,"ChlorophyllMaximum_depth_sample",3.04987800051499,"fDCMdepth_mp","vera4cast"
2026-05-25,2026-04-25,"P1D","fcre",NA,"ensemble",70,"ChlorophyllMaximum_depth_sample",3.61729595130315,"fDCMdepth_mp","vera4cast"
2026-05-25,2026-04-25,"P1D","fcre",NA,"ensemble",101,"ChlorophyllMaximum_depth_sample",2.78567128070767,"fDCMdepth_mp","vera4cast"
2026-05-25,2026-04-25,"P1D","fcre",NA,"ensemble",132,"ChlorophyllMaximum_depth_sample",5.81058586174287,"fDCMdepth_mp","vera4cast"
2026-05-26,2026-04-25,"P1D","fcre",NA,"ensemble",8,"ChlorophyllMaximum_depth_sample",0.393661035809246,"fDCMdepth_mp","vera4cast"
2026-05-26,2026-04-25,"P1D","fcre",NA,"ensemble",39,"ChlorophyllMaximum_depth_sample",2.68086903795209,"fDCMdepth_mp","vera4cast"
2026-05-26,2026-04-25,"P1D","fcre",NA,"ensemble",70,"ChlorophyllMaximum_depth_sample",2.37693654873334,"fDCMdepth_mp","vera4cast"
2026-05-26,2026-04-25,"P1D","fcre",NA,"ensemble",101,"ChlorophyllMaximum_depth_sample",3.72886961896222,"fDCMdepth_mp","vera4cast"
2026-05-26,2026-04-25,"P1D","fcre",NA,"ensemble",132,"ChlorophyllMaximum_depth_sample",3.96009900635074,"fDCMdepth_mp","vera4cast"
2026-05-27,2026-04-25,"P1D","fcre",NA,"ensemble",8,"ChlorophyllMaximum_depth_sample",2.42052332524949,"fDCMdepth_mp","vera4cast"
2026-05-27,2026-04-25,"P1D","fcre",NA,"ensemble",39,"ChlorophyllMaximum_depth_sample",2.13853994988319,"fDCMdepth_mp","vera4cast"
2026-05-27,2026-04-25,"P1D","fcre",NA,"ensemble",70,"ChlorophyllMaximum_depth_sample",4.26404576240522,"fDCMdepth_mp","vera4cast"
2026-05-27,2026-04-25,"P1D","fcre",NA,"ensemble",101,"ChlorophyllMaximum_depth_sample",2.03898476296558,"fDCMdepth_mp","vera4cast"
2026-05-27,2026-04-25,"P1D","fcre",NA,"ensemble",132,"ChlorophyllMaximum_depth_sample",4.28982322101855,"fDCMdepth_mp","vera4cast"
2026-05-28,2026-04-25,"P1D","fcre",NA,"ensemble",8,"ChlorophyllMaximum_depth_sample",4.36751337699427,"fDCMdepth_mp","vera4cast"
2026-05-28,2026-04-25,"P1D","fcre",NA,"ensemble",39,"ChlorophyllMaximum_depth_sample",3.81321497033351,"fDCMdepth_mp","vera4cast"
2026-05-28,2026-04-25,"P1D","fcre",NA,"ensemble",70,"ChlorophyllMaximum_depth_sample",4.14969614136635,"fDCMdepth_mp","vera4cast"
2026-05-28,2026-04-25,"P1D","fcre",NA,"ensemble",101,"ChlorophyllMaximum_depth_sample",0.641003244780664,"fDCMdepth_mp","vera4cast"
2026-05-28,2026-04-25,"P1D","fcre",NA,"ensemble",132,"ChlorophyllMaximum_depth_sample",4.01330808955086,"fDCMdepth_mp","vera4cast"
2026-05-29,2026-04-25,"P1D","fcre",NA,"ensemble",8,"ChlorophyllMaximum_depth_sample",0.268732000551397,"fDCMdepth_mp","vera4cast"
2026-05-29,2026-04-25,"P1D","fcre",NA,"ensemble",39,"ChlorophyllMaximum_depth_sample",2.41378088355267,"fDCMdepth_mp","vera4cast"
2026-05-29,2026-04-25,"P1D","fcre",NA,"ensemble",70,"ChlorophyllMaximum_depth_sample",1.94347050612326,"fDCMdepth_mp","vera4cast"
2026-05-29,2026-04-25,"P1D","fcre",NA,"ensemble",101,"ChlorophyllMaximum_depth_sample",4.06822596757327,"fDCMdepth_mp","vera4cast"
2026-05-29,2026-04-25,"P1D","fcre",NA,"ensemble",132,"ChlorophyllMaximum_depth_sample",3.23450596388475,"fDCMdepth_mp","vera4cast"
2026-04-26,2026-04-25,"P1D","fcre",NA,"ensemble",9,"ChlorophyllMaximum_depth_sample",3.84788880866034,"fDCMdepth_mp","vera4cast"
2026-04-26,2026-04-25,"P1D","fcre",NA,"ensemble",40,"ChlorophyllMaximum_depth_sample",2.06810773947122,"fDCMdepth_mp","vera4cast"
2026-04-26,2026-04-25,"P1D","fcre",NA,"ensemble",71,"ChlorophyllMaximum_depth_sample",2.45840081297665,"fDCMdepth_mp","vera4cast"
2026-04-26,2026-04-25,"P1D","fcre",NA,"ensemble",102,"ChlorophyllMaximum_depth_sample",3.03911683211906,"fDCMdepth_mp","vera4cast"
2026-04-26,2026-04-25,"P1D","fcre",NA,"ensemble",133,"ChlorophyllMaximum_depth_sample",2.47939095462129,"fDCMdepth_mp","vera4cast"
2026-04-27,2026-04-25,"P1D","fcre",NA,"ensemble",9,"ChlorophyllMaximum_depth_sample",3.93129193233062,"fDCMdepth_mp","vera4cast"
2026-04-27,2026-04-25,"P1D","fcre",NA,"ensemble",40,"ChlorophyllMaximum_depth_sample",3.11139056123349,"fDCMdepth_mp","vera4cast"
2026-04-27,2026-04-25,"P1D","fcre",NA,"ensemble",71,"ChlorophyllMaximum_depth_sample",2.69475404118655,"fDCMdepth_mp","vera4cast"
2026-04-27,2026-04-25,"P1D","fcre",NA,"ensemble",102,"ChlorophyllMaximum_depth_sample",4.74383619711956,"fDCMdepth_mp","vera4cast"
2026-04-27,2026-04-25,"P1D","fcre",NA,"ensemble",133,"ChlorophyllMaximum_depth_sample",3.3593889243065,"fDCMdepth_mp","vera4cast"
2026-04-28,2026-04-25,"P1D","fcre",NA,"ensemble",9,"ChlorophyllMaximum_depth_sample",3.2604541399096,"fDCMdepth_mp","vera4cast"
2026-04-28,2026-04-25,"P1D","fcre",NA,"ensemble",40,"ChlorophyllMaximum_depth_sample",3.09307992522675,"fDCMdepth_mp","vera4cast"
2026-04-28,2026-04-25,"P1D","fcre",NA,"ensemble",71,"ChlorophyllMaximum_depth_sample",3.35837322837341,"fDCMdepth_mp","vera4cast"
2026-04-28,2026-04-25,"P1D","fcre",NA,"ensemble",102,"ChlorophyllMaximum_depth_sample",2.06499551275339,"fDCMdepth_mp","vera4cast"
2026-04-28,2026-04-25,"P1D","fcre",NA,"ensemble",133,"ChlorophyllMaximum_depth_sample",4.02919161485613,"fDCMdepth_mp","vera4cast"
2026-04-29,2026-04-25,"P1D","fcre",NA,"ensemble",9,"ChlorophyllMaximum_depth_sample",4.74289395128287,"fDCMdepth_mp","vera4cast"
2026-04-29,2026-04-25,"P1D","fcre",NA,"ensemble",40,"ChlorophyllMaximum_depth_sample",2.41415575492737,"fDCMdepth_mp","vera4cast"
2026-04-29,2026-04-25,"P1D","fcre",NA,"ensemble",71,"ChlorophyllMaximum_depth_sample",3.6089881669325,"fDCMdepth_mp","vera4cast"
2026-04-29,2026-04-25,"P1D","fcre",NA,"ensemble",102,"ChlorophyllMaximum_depth_sample",3.17366047694625,"fDCMdepth_mp","vera4cast"
2026-04-29,2026-04-25,"P1D","fcre",NA,"ensemble",133,"ChlorophyllMaximum_depth_sample",2.76069365888993,"fDCMdepth_mp","vera4cast"
2026-04-30,2026-04-25,"P1D","fcre",NA,"ensemble",9,"ChlorophyllMaximum_depth_sample",1.72143024812256,"fDCMdepth_mp","vera4cast"
2026-04-30,2026-04-25,"P1D","fcre",NA,"ensemble",40,"ChlorophyllMaximum_depth_sample",3.34228394305099,"fDCMdepth_mp","vera4cast"
2026-04-30,2026-04-25,"P1D","fcre",NA,"ensemble",71,"ChlorophyllMaximum_depth_sample",5.51862885327686,"fDCMdepth_mp","vera4cast"
2026-04-30,2026-04-25,"P1D","fcre",NA,"ensemble",102,"ChlorophyllMaximum_depth_sample",3.93170197302619,"fDCMdepth_mp","vera4cast"
2026-04-30,2026-04-25,"P1D","fcre",NA,"ensemble",133,"ChlorophyllMaximum_depth_sample",3.25737330903247,"fDCMdepth_mp","vera4cast"
2026-05-01,2026-04-25,"P1D","fcre",NA,"ensemble",9,"ChlorophyllMaximum_depth_sample",3.04455602013828,"fDCMdepth_mp","vera4cast"
2026-05-01,2026-04-25,"P1D","fcre",NA,"ensemble",40,"ChlorophyllMaximum_depth_sample",4.70282039028398,"fDCMdepth_mp","vera4cast"
2026-05-01,2026-04-25,"P1D","fcre",NA,"ensemble",71,"ChlorophyllMaximum_depth_sample",4.06860292655099,"fDCMdepth_mp","vera4cast"
2026-05-01,2026-04-25,"P1D","fcre",NA,"ensemble",102,"ChlorophyllMaximum_depth_sample",4.06730341440308,"fDCMdepth_mp","vera4cast"
2026-05-01,2026-04-25,"P1D","fcre",NA,"ensemble",133,"ChlorophyllMaximum_depth_sample",3.41340624452099,"fDCMdepth_mp","vera4cast"
2026-05-02,2026-04-25,"P1D","fcre",NA,"ensemble",9,"ChlorophyllMaximum_depth_sample",5.30001616663215,"fDCMdepth_mp","vera4cast"
2026-05-02,2026-04-25,"P1D","fcre",NA,"ensemble",40,"ChlorophyllMaximum_depth_sample",1.20608217211809,"fDCMdepth_mp","vera4cast"
2026-05-02,2026-04-25,"P1D","fcre",NA,"ensemble",71,"ChlorophyllMaximum_depth_sample",1.59442478844251,"fDCMdepth_mp","vera4cast"
2026-05-02,2026-04-25,"P1D","fcre",NA,"ensemble",102,"ChlorophyllMaximum_depth_sample",1.46991401593082,"fDCMdepth_mp","vera4cast"
2026-05-02,2026-04-25,"P1D","fcre",NA,"ensemble",133,"ChlorophyllMaximum_depth_sample",1.92239199713722,"fDCMdepth_mp","vera4cast"
2026-05-03,2026-04-25,"P1D","fcre",NA,"ensemble",9,"ChlorophyllMaximum_depth_sample",3.77253718840845,"fDCMdepth_mp","vera4cast"
2026-05-03,2026-04-25,"P1D","fcre",NA,"ensemble",40,"ChlorophyllMaximum_depth_sample",0.983533832554344,"fDCMdepth_mp","vera4cast"
2026-05-03,2026-04-25,"P1D","fcre",NA,"ensemble",71,"ChlorophyllMaximum_depth_sample",5.03639112450048,"fDCMdepth_mp","vera4cast"
2026-05-03,2026-04-25,"P1D","fcre",NA,"ensemble",102,"ChlorophyllMaximum_depth_sample",3.71890025103978,"fDCMdepth_mp","vera4cast"
2026-05-03,2026-04-25,"P1D","fcre",NA,"ensemble",133,"ChlorophyllMaximum_depth_sample",2.79458219272769,"fDCMdepth_mp","vera4cast"
2026-05-04,2026-04-25,"P1D","fcre",NA,"ensemble",9,"ChlorophyllMaximum_depth_sample",2.72770995558283,"fDCMdepth_mp","vera4cast"
2026-05-04,2026-04-25,"P1D","fcre",NA,"ensemble",40,"ChlorophyllMaximum_depth_sample",5.73537372832821,"fDCMdepth_mp","vera4cast"
2026-05-04,2026-04-25,"P1D","fcre",NA,"ensemble",71,"ChlorophyllMaximum_depth_sample",2.81049319014022,"fDCMdepth_mp","vera4cast"
2026-05-04,2026-04-25,"P1D","fcre",NA,"ensemble",102,"ChlorophyllMaximum_depth_sample",2.9226632648705,"fDCMdepth_mp","vera4cast"
2026-05-04,2026-04-25,"P1D","fcre",NA,"ensemble",133,"ChlorophyllMaximum_depth_sample",2.63738603868395,"fDCMdepth_mp","vera4cast"
2026-05-05,2026-04-25,"P1D","fcre",NA,"ensemble",9,"ChlorophyllMaximum_depth_sample",2.57088897569904,"fDCMdepth_mp","vera4cast"
2026-05-05,2026-04-25,"P1D","fcre",NA,"ensemble",40,"ChlorophyllMaximum_depth_sample",2.96689364441454,"fDCMdepth_mp","vera4cast"
2026-05-05,2026-04-25,"P1D","fcre",NA,"ensemble",71,"ChlorophyllMaximum_depth_sample",0.834090880839671,"fDCMdepth_mp","vera4cast"
2026-05-05,2026-04-25,"P1D","fcre",NA,"ensemble",102,"ChlorophyllMaximum_depth_sample",2.17920894819935,"fDCMdepth_mp","vera4cast"
2026-05-05,2026-04-25,"P1D","fcre",NA,"ensemble",133,"ChlorophyllMaximum_depth_sample",1.91962239917413,"fDCMdepth_mp","vera4cast"
2026-05-06,2026-04-25,"P1D","fcre",NA,"ensemble",9,"ChlorophyllMaximum_depth_sample",0.815887615467383,"fDCMdepth_mp","vera4cast"
2026-05-06,2026-04-25,"P1D","fcre",NA,"ensemble",40,"ChlorophyllMaximum_depth_sample",3.98297641747854,"fDCMdepth_mp","vera4cast"
2026-05-06,2026-04-25,"P1D","fcre",NA,"ensemble",71,"ChlorophyllMaximum_depth_sample",5.30085373832634,"fDCMdepth_mp","vera4cast"
2026-05-06,2026-04-25,"P1D","fcre",NA,"ensemble",102,"ChlorophyllMaximum_depth_sample",2.10210015717169,"fDCMdepth_mp","vera4cast"
